36000, 17070, 0, -32, -41, 112
36000, 17870, 0, -21, -29, 105
36000, 18670, 0, -13, -23, 101
36000, 19470, 0, -9, -20, 100
36000, 20270, 0, -9, -21, 103
36000, 21070, 0, -10, -25, 109
36000, 21870, 0, -9, -28, 117
36000, 22670, 0, -5, -28, 123
36000, 23470, 0, 4, -24, 128
36000, 24270, 0, 17, -16, 131
36000, 25070, 0, 30, -7, 133
36000, 25870, 0, 46, 4, 131
36000, 26670, 0, 62, 15, 126
36000, 27470, 0, 81, 27, 118
36000, 28270, 0, 102, 36, 104
36000, 29070, 0, 125, 46, 84
36000, 29870, 0, 153, 50, 55
36000, 30670, 0, 189, 46, 28
36000, 31470, 0, 226, 39, 3
36000, 32270, 0, 215, 31, -22
36000, 33070, 0, 204, 27, -46
36000, 33870, 0, 204, 24, -75
36000, 34670, 0, 210, 21, -92
36000, 35470, 0, 178, 17, -98
36270, 36000, 0, 139, 12, -97
37070, 36000, 0, 141, 11, -97
37870, 36000, 0, 141, 11, -98
38400, 35730, 0, 141, 10, -99
38400, 34930, 0, 188, 15, -100
38400, 34130, 0, 216, 19, -95
38400, 33330, 0, 207, 21, -76
38400, 32530, 0, 205, 24, -47
38400, 31730, 0, 217, 28, -21
38400, 30930, 0, 233, 32, 1
38400, 30130, 0, 243, 35, 25
38400, 29330, 0, 234, 32, 53
38400, 28530, 0, 199, 25, 83
38400, 27730, 0, 159, 16, 110
38400, 26930, 0, 121, 8, 128
38400, 26130, 0, 85, -1, 138
38400, 25330, 0, 57, -9, 144
38400, 24530, 0, 37, -15, 142
38400, 23730, 0, 12, -21, 140
38400, 22930, 0, -16, -25, 135
38400, 22130, 0, -30, -27, 129
38400, 21330, 0, -29, -24, 118
38400, 20530, 0, -17, -20, 106
38400, 19730, 0, -4, -16, 99
38400, 18930, 0, -2, -16, 97
38400, 18130, 0, -7, -19, 101
38400, 17330, 0, -28, -25, 110
38400, 16530, 0, -63, -34, 121
38400, 15730, 0, -86, -46, 129
38400, 14930, 0, -112, -56, 132
38400, 14130, 0, -134, -67, 131
38400, 13330, 0, -149, -74, 126
38400, 12530, 0, -168, -76, 117
38400, 11730, 0, -186, -73, 106
38400, 10930, 0, -193, -63, 90
38400, 10130, 0, -203, -54, 71
38400, 9330, 0, -196, -48, 49
38400, 8530, 0, -191, -45, 28
38400, 7730, 0, -196, -43, 8
38400, 6930, 0, -213, -41, -9
38400, 6130, 0, -191, -36, -31
38400, 5330, 0, -127, -29, -58
38400, 4530, 0, -97, -24, -81
38400, 3730, 0, -79, -19, -90
38400, 2930, 0, -65, -16, -89
38400, 2130, 0, -55, -13, -85
38400, 1330, 0, -47, -12, -79
38400, 530, 0, -42, -10, -75
38670, 0, 0, -39, -10, -71
39470, 0, 0, -39, -9, -72
40270, 0, 0, -39, -8, -72
40800, 270, 0, -39, -7, -72
40800, 1070, 0, -43, -7, -76
40800, 1870, 0, -49, -8, -82
40800, 2670, 0, -57, -10, -87
40800, 3470, 0, -66, -12, -90
40800, 4270, 0, -80, -15, -92
40800, 5070, 0, -99, -19, -82
40800, 5870, 0, -132, -26, -60
40800, 6670, 0, -195, -33, -33
40800, 7470, 0, -213, -38, -13
40800, 8270, 0, -196, -40, 2
40800, 9070, 0, -190, -42, 16
40800, 9870, 0, -191, -44, 34
40800, 10670, 0, -200, -47, 55
40800, 11470, 0, -223, -53, 82
40800, 12270, 0, -238, -58, 105
40800, 13070, 0, -226, -58, 122
40800, 13870, 0, -200, -56, 134
40800, 14670, 0, -166, -51, 140
40800, 15470, 0, -129, -44, 141
40800, 16270, 0, -92, -37, 136
40800, 17070, 0, -55, -29, 125
40800, 17870, 0, -20, -23, 111
40800, 18670, 0, 4, -19, 99
40800, 19470, 0, 11, -17, 92
40800, 20270, 0, 5, -18, 95
40800, 21070, 0, -18, -21, 105
40800, 21870, 0, -38, -24, 119
40800, 22670, 0, -42, -26, 132
40800, 23470, 0, -26, -26, 141
40800, 24270, 0, 1, -24, 146
40800, 25070, 0, 29, -20, 150
40800, 25870, 0, 57, -15, 148
40800, 26670, 0, 86, -8, 141
40800, 27470, 0, 123, -3, 128
40800, 28270, 0, 159, 5, 105
40800, 29070, 0, 207, 10, 74
40800, 29870, 0, 251, 16, 44
40800, 30670, 0, 255, 21, 17
40800, 31470, 0, 233, 22, -4
40800, 32270, 0, 215, 21, -22
40800, 33070, 0, 206, 19, -46
40800, 33870, 0, 207, 17, -72
40800, 34670, 0, 215, 16, -93
40800, 35470, 0, 200, 13, -100
41070, 36000, 0, 162, 9, -100
41870, 36000, 0, 164, 7, -102
42670, 36000, 0, 165, 6, -102
43200, 35730, 0, 165, 5, -103
43200, 34930, 0, 212, 10, -102
43200, 34130, 0, 222, 14, -95
43200, 33330, 0, 209, 16, -72
43200, 32530, 0, 211, 17, -43
43200, 31730, 0, 222, 18, -20
43200, 30930, 0, 246, 19, 0
43200, 30130, 0, 254, 17, 21
43200, 29330, 0, 235, 11, 50
43200, 28530, 0, 179, 6, 87
43200, 27730, 0, 138, 1, 116
43200, 26930, 0, 109, -5, 137
43200, 26130, 0, 68, -9, 148
43200, 25330, 0, 41, -15, 153
43200, 24530, 0, 12, -19, 153
43200, 23730, 0, -14, -22, 150
43200, 22930, 0, -36, -24, 142
43200, 22130, 0, -47, -25, 131
43200, 21330, 0, -38, -24, 117
43200, 20530, 0, -15, -21, 102
43200, 19730, 0, 13, -17, 91
43200, 18930, 0, 20, -16, 89
43200, 18130, 0, 11, -17, 98
43200, 17330, 0, -13, -20, 112
43200, 16530, 0, -48, -24, 128
43200, 15730, 0, -86, -29, 140
43200, 14930, 0, -127, -34, 146
43200, 14130, 0, -171, -38, 146
43200, 13330, 0, -209, -42, 140
43200, 12530, 0, -236, -45, 126
43200, 11730, 0, -245, -48, 105
43200, 10930, 0, -219, -47, 78
43200, 10130, 0, -194, -43, 48
43200, 9330, 0, -191, -40, 26
43200, 8530, 0, -191, -38, 10
43200, 7730, 0, -199, -37, -2
43200, 6930, 0, -219, -36, -17
43200, 6130, 0, -194, -30, -36
43200, 5330, 0, -130, -22, -64
43200, 4530, 0, -99, -16, -85
43200, 3730, 0, -79, -12, -94
43200, 2930, 0, -66, -9, -92
43200, 2130, 0, -56, -6, -87
43200, 1330, 0, -48, -5, -81
43200, 530, 0, -42, -5, -75
43470, 0, 0, -38, -4, -72
44270, 0, 0, -39, -2, -72
45070, 0, 0, -38, -2, -71
45600, 270, 0, -38, 0, -71
45600, 1070, 0, -42, 0, -75
45600, 1870, 0, -48, 0, -82
45600, 2670, 0, -56, -1, -88
45600, 3470, 0, -66, -2, -94
45600, 4270, 0, -78, -5, -96
45600, 5070, 0, -99, -9, -88
45600, 5870, 0, -133, -16, -66
45600, 6670, 0, -194, -23, -40
45600, 7470, 0, -223, -30, -20
45600, 8270, 0, -205, -32, -6
45600, 9070, 0, -194, -32, 6
45600, 9870, 0, -193, -33, 21
45600, 10670, 0, -201, -34, 45
45600, 11470, 0, -232, -37, 74
45600, 12270, 0, -246, -37, 101
45600, 13070, 0, -234, -35, 122
45600, 13870, 0, -205, -32, 137
45600, 14670, 0, -173, -30, 145
45600, 15470, 0, -139, -28, 146
45600, 16270, 0, -96, -25, 139
45600, 17070, 0, -55, -22, 126
45600, 17870, 0, -18, -19, 111
45600, 18670, 0, 7, -18, 96
45600, 19470, 0, 19, -19, 87
45600, 20270, 0, 12, -20, 88
45600, 21070, 0, -15, -23, 100
45600, 21870, 0, -38, -26, 115
45600, 22670, 0, -46, -27, 130
45600, 23470, 0, -35, -26, 141
45600, 24270, 0, -16, -24, 149
45600, 25070, 0, 7, -21, 152
45600, 25870, 0, 37, -16, 151
45600, 26670, 0, 67, -13, 145
45600, 27470, 0, 101, -9, 133
45600, 28270, 0, 141, -6, 112
45600, 29070, 0, 184, -3, 85
45600, 29870, 0, 220, 1, 51
45600, 30670, 0, 249, 5, 24
45600, 31470, 0, 251, 8, 0
45600, 32270, 0, 228, 8, -19
45600, 33070, 0, 216, 8, -42
45600, 33870, 0, 214, 8, -69
45600, 34670, 0, 224, 7, -92
45600, 35470, 0, 220, 3, -103
45870, 36000, 0, 186, -3, -104
46670, 36000, 0, 187, -5, -106
47470, 36000, 0, 190, -9, -106
48000, 35730, 0, 190, -13, -107
48000, 34930, 0, 235, -8, -107
48000, 34130, 0, 239, -5, -97
48000, 33330, 0, 229, -3, -71
48000, 32530, 0, 229, -2, -43
48000, 31730, 0, 241, -3, -19
48000, 30930, 0, 268, -4, 1
48000, 30130, 0, 260, -6, 25
48000, 29330, 0, 222, -9, 57
48000, 28530, 0, 183, -12, 92
48000, 27730, 0, 143, -16, 118
48000, 26930, 0, 105, -18, 136
48000, 26130, 0, 71, -18, 147
48000, 25330, 0, 37, -20, 152
48000, 24530, 0, 4, -22, 153
48000, 23730, 0, -18, -24, 149
48000, 22930, 0, -36, -27, 142
48000, 22130, 0, -48, -28, 128
48000, 21330, 0, -41, -27, 114
48000, 20530, 0, -15, -24, 99
48000, 19730, 0, 10, -21, 89
48000, 18930, 0, 17, -17, 86
48000, 18130, 0, 6, -16, 94
48000, 17330, 0, -16, -16, 108
48000, 16530, 0, -52, -16, 125
48000, 15730, 0, -95, -17, 137
48000, 14930, 0, -135, -18, 144
48000, 14130, 0, -169, -19, 144
48000, 13330, 0, -201, -21, 135
48000, 12530, 0, -229, -23, 121
48000, 11730, 0, -251, -25, 100
48000, 10930, 0, -241, -25, 74
48000, 10130, 0, -207, -24, 45
48000, 9330, 0, -199, -24, 19
48000, 8530, 0, -202, -24, 4
48000, 7730, 0, -214, -24, -8
48000, 6930, 0, -235, -22, -22
48000, 6130, 0, -194, -14, -43
48000, 5330, 0, -130, -6, -72
48000, 4530, 0, -98, -1, -92
48000, 3730, 0, -78, 3, -98
48000, 2930, 0, -64, 4, -94
48000, 2130, 0, -54, 4, -88
48000, 1330, 0, -46, 4, -80
48000, 530, 0, -40, 4, -74
48270, 0, 0, -36, 3, -70
49070, 0, 0, -36, 5, -70
49870, 0, 0, -35, 5, -68
50400, 270, 0, -35, 7, -67
50400, 1070, 0, -39, 8, -72
50400, 1870, 0, -45, 10, -79
50400, 2670, 0, -53, 12, -86
50400, 3470, 0, -63, 13, -94
50400, 4270, 0, -77, 14, -99
50400, 5070, 0, -99, 15, -96
50400, 5870, 0, -133, 14, -76
50400, 6670, 0, -200, 9, -47
50400, 7470, 0, -249, 2, -24
50400, 8270, 0, -232, 1, -9
50400, 9070, 0, -218, 1, 3
50400, 9870, 0, -215, 2, 18
50400, 10670, 0, -221, 2, 42
50400, 11470, 0, -249, 3, 69
50400, 12270, 0, -258, 4, 92
50400, 13070, 0, -235, 4, 112
50400, 13870, 0, -213, 3, 126
50400, 14670, 0, -186, 3, 135
50400, 15470, 0, -151, 1, 136
50400, 16270, 0, -110, -2, 131
50400, 17070, 0, -66, -5, 119
50400, 17870, 0, -31, -7, 104
50400, 18670, 0, -7, -9, 90
50400, 19470, 0, 3, -12, 83
50400, 20270, 0, -4, -17, 85
50400, 21070, 0, -26, -21, 97
50400, 21870, 0, -47, -24, 112
50400, 22670, 0, -50, -28, 127
50400, 23470, 0, -36, -28, 137
50400, 24270, 0, -14, -28, 144
50400, 25070, 0, 20, -30, 145
50400, 25870, 0, 59, -35, 145
50400, 26670, 0, 98, -40, 138
50400, 27470, 0, 129, -43, 128
50400, 28270, 0, 160, -44, 110
50400, 29070, 0, 196, -43, 84
50400, 29870, 0, 234, -42, 52
50400, 30670, 0, 266, -41, 24
50400, 31470, 0, 270, -40, -1
50400, 32270, 0, 256, -40, -23
50400, 33070, 0, 248, -40, -49
50400, 33870, 0, 250, -39, -79
50400, 34670, 0, 259, -40, -101
50400, 35470, 0, 240, -42, -106
50670, 36000, 0, 191, -48, -105
51470, 36000, 0, 197, -63, -103
52270, 36000, 0, 200, -77, -101
52800, 35730, 0, 197, -84, -99
52800, 34930, 0, 267, -89, -103
52800, 34130, 0, 294, -93, -98
52800, 33330, 0, 286, -95, -76
52800, 32530, 0, 285, -96, -46
52800, 31730, 0, 294, -97, -20
52800, 30930, 0, 306, -96, 2
52800, 30130, 0, 298, -94, 27
52800, 29330, 0, 261, -87, 55
52800, 28530, 0, 214, -79, 84
52800, 27730, 0, 164, -70, 108
52800, 26930, 0, 120, -61, 126
52800, 26130, 0, 84, -51, 135
52800, 25330, 0, 58, -43, 138
52800, 24530, 0, 26, -34, 138
52800, 23730, 0, -5, -27, 135
52800, 22930, 0, -39, -20, 131
52800, 22130, 0, -64, -15, 123
52800, 21330, 0, -65, -12, 111
52800, 20530, 0, -44, -10, 96
52800, 19730, 0, -21, -7, 83
52800, 18930, 0, -10, -2, 78
52800, 18130, 0, -15, 3, 85
52800, 17330, 0, -46, 11, 97
52800, 16530, 0, -87, 20, 112
52800, 15730, 0, -124, 29, 123
52800, 14930, 0, -153, 37, 128
52800, 14130, 0, -194, 45, 126
52800, 13330, 0, -229, 51, 119
52800, 12530, 0, -257, 55, 108
52800, 11730, 0, -282, 57, 90
52800, 10930, 0, -270, 57, 67
52800, 10130, 0, -249, 54, 42
52800, 9330, 0, -244, 53, 20
52800, 8530, 0, -248, 50, 4
52800, 7730, 0, -262, 49, -8
52800, 6930, 0, -279, 46, -23
52800, 6130, 0, -214, 42, -47
52800, 5330, 0, -133, 35, -78
52800, 4530, 0, -97, 29, -96
52800, 3730, 0, -74, 25, -97
52800, 2930, 0, -61, 21, -90
52800, 2130, 0, -50, 17, -82
52800, 1330, 0, -42, 16, -75
52800, 530, 0, -37, 12, -69
53070, 0, 0, -34, 11, -64
53870, 0, 0, -32, 11, -63
54670, 0, 0, -32, 12, -60
55200, 270, 0, -32, 13, -58
55200, 1070, 0, -34, 15, -62
55200, 1870, 0, -40, 18, -67
55200, 2670, 0, -46, 22, -73
55200, 3470, 0, -55, 27, -79
55200, 4270, 0, -67, 33, -85
55200, 5070, 0, -85, 41, -85
55200, 5870, 0, -117, 51, -71
55200, 6670, 0, -180, 63, -48
55200, 7470, 0, -261, 75, -26
55200, 8270, 0, -266, 83, -8
55200, 9070, 0, -255, 87, 5
55200, 9870, 0, -251, 89, 19
55200, 10670, 0, -248, 89, 35
55200, 11470, 0, -250, 89, 56
55200, 12270, 0, -256, 89, 74
55200, 13070, 0, -245, 85, 89
55200, 13870, 0, -219, 78, 100
55200, 14670, 0, -186, 69, 106
55200, 15470, 0, -153, 59, 109
55200, 16270, 0, -127, 49, 107
55200, 17070, 0, -91, 36, 99
55200, 17870, 0, -56, 24, 90
55200, 18670, 0, -28, 13, 81
55200, 19470, 0, -18, 6, 75
55200, 20270, 0, -23, 1, 78
55200, 21070, 0, -41, -2, 85
55200, 21870, 0, -62, -4, 97
55200, 22670, 0, -66, -8, 106
55200, 23470, 0, -43, -15, 112
55200, 24270, 0, -13, -23, 115
55200, 25070, 0, 12, -33, 117
55200, 25870, 0, 27, -43, 118
55200, 26670, 0, 45, -54, 115
55200, 27470, 0, 73, -65, 109
55200, 28270, 0, 112, -78, 95
55200, 29070, 0, 150, -90, 77
55200, 29870, 0, 185, -100, 56
55200, 30670, 0, 213, -109, 33
55200, 31470, 0, 231, -116, 11
55200, 32270, 0, 237, -118, -10
55200, 33070, 0, 235, -120, -30
55200, 33870, 0, 231, -119, -53
55200, 34670, 0, 228, -115, -74
55200, 35470, 0, 208, -108, -82
55470, 36000, 0, 160, -102, -81
56270, 36000, 0, 127, -100, -73
57070, 36000, 0, 104, -97, -67
57600, 35730, 0, 92, -94, -63
57600, 34930, 0, 105, -100, -60
57600, 34130, 0, 117, -106, -53
57600, 33330, 0, 121, -109, -39
57600, 32530, 0, 124, -110, -22
57600, 31730, 0, 123, -108, -5
57600, 30930, 0, 118, -104, 14
57600, 30130, 0, 109, -98, 32
57600, 29330, 0, 93, -90, 52
57600, 28530, 0, 76, -79, 68
57600, 27730, 0, 58, -70, 82
57600, 26930, 0, 41, -59, 92
57600, 26130, 0, 26, -48, 97
57600, 25330, 0, 12, -37, 100
57600, 24530, 0, 1, -30, 100
57600, 23730, 0, -10, -21, 99
57600, 22930, 0, -20, -14, 96
57600, 22130, 0, -28, -7, 92
57600, 21330, 0, -30, -2, 85
57600, 20530, 0, -27, 1, 79
57600, 19730, 0, -24, 5, 74
57600, 18930, 0, -24, 10, 72
57600, 18130, 0, -28, 16, 74
57600, 17330, 0, -37, 26, 79
57600, 16530, 0, -50, 35, 84
57600, 15730, 0, -64, 45, 88
57600, 14930, 0, -79, 55, 88
57600, 14130, 0, -94, 64, 86
57600, 13330, 0, -108, 72, 81
57600, 12530, 0, -120, 78, 73
57600, 11730, 0, -129, 83, 61
57600, 10930, 0, -132, 85, 47
57600, 10130, 0, -135, 86, 32
57600, 9330, 0, -137, 84, 18
57600, 8530, 0, -139, 82, 5
57600, 7730, 0, -137, 78, -9
57600, 6930, 0, -129, 71, -24
57600, 6130, 0, -109, 61, -41
57600, 5330, 0, -87, 52, -56
57600, 4530, 0, -70, 43, -65
57600, 3730, 0, -58, 36, -68
57600, 2930, 0, -48, 29, -66
57600, 2130, 0, -41, 24, -62
57600, 1330, 0, -35, 20, -58
57600, 530, 0, -31, 17, -55
57600, 147, 123, -29, 13, -49
57600, 947, 123, -32, 15, -52
57600, 1747, 123, -36, 18, -55
57600, 2547, 123, -41, 22, -56
57600, 3347, 123, -47, 27, -60
57600, 4147, 123, -56, 32, -60
57600, 4947, 123, -66, 38, -58
57600, 5747, 123, -82, 45, -50
57600, 6547, 123, -101, 53, -39
57600, 7347, 123, -119, 60, -24
57600, 8147, 123, -129, 66, -11
57600, 8947, 123, -133, 70, 1
57600, 9747, 123, -133, 72, 14
57600, 10547, 123, -132, 73, 27
57600, 11347, 123, -130, 73, 40
57600, 12147, 123, -126, 71, 52
57600, 12947, 123, -120, 68, 64
57600, 13747, 123, -111, 63, 72
57600, 14547, 123, -98, 57, 78
57600, 15347, 123, -84, 49, 81
57600, 16147, 123, -69, 41, 81
57600, 16947, 123, -56, 32, 80
57600, 17747, 123, -43, 24, 76
57600, 18547, 123, -33, 16, 72
57600, 19347, 123, -27, 9, 71
57600, 20147, 123, -25, 5, 71
57600, 20947, 123, -25, -1, 75
57600, 21747, 123, -27, -5, 80
57600, 22547, 123, -25, -10, 84
57600, 23347, 123, -18, -15, 88
57600, 24147, 123, -8, -22, 91
57600, 24947, 123, 3, -29, 92
57600, 25747, 123, 15, -38, 91
57600, 26547, 123, 30, -46, 89
57600, 27347, 123, 43, -56, 81
57600, 28147, 123, 60, -65, 71
57600, 28947, 123, 77, -74, 58
57600, 29747, 123, 94, -83, 43
57600, 30547, 123, 106, -90, 27
57600, 31347, 123, 114, -94, 11
57600, 32147, 123, 119, -98, -5
57600, 32947, 123, 119, -98, -21
57600, 33747, 123, 116, -98, -35
57600, 34547, 123, 110, -94, -47
57600, 35347, 123, 99, -90, -54
57453, 36000, 123, 86, -84, -56
56653, 36000, 123, 99, -86, -60
55853, 36000, 123, 118, -87, -66
55200, 35853, 123, 134, -88, -72
55200, 35053, 123, 162, -93, -72
55200, 34253, 123, 190, -98, -68
55200, 33453, 123, 201, -103, -56
55200, 32653, 123, 206, -105, -36
55200, 31853, 123, 208, -105, -16
55200, 31053, 123, 207, -103, 3
55200, 30253, 123, 196, -99, 25
55200, 29453, 123, 175, -92, 46
55200, 28653, 123, 146, -82, 65
55200, 27853, 123, 114, -72, 83
55200, 27053, 123, 82, -62, 98
55200, 26253, 123, 54, -52, 105
55200, 25453, 123, 35, -43, 109
55200, 24653, 123, 18, -34, 110
55200, 23853, 123, -1, -25, 109
55200, 23053, 123, -23, -17, 106
55200, 22253, 123, -42, -11, 102
55200, 21453, 123, -49, -7, 96
55200, 20653, 123, -41, -3, 87
55200, 19853, 123, -28, 0, 79
55200, 19053, 123, -23, 4, 75
55200, 18253, 123, -29, 11, 78
55200, 17453, 123, -48, 19, 84
55200, 16653, 123, -73, 28, 92
55200, 15853, 123, -102, 38, 98
55200, 15053, 123, -128, 48, 100
55200, 14253, 123, -154, 57, 98
55200, 13453, 123, -181, 65, 92
55200, 12653, 123, -201, 71, 83
55200, 11853, 123, -214, 75, 70
55200, 11053, 123, -216, 76, 54
55200, 10253, 123, -213, 76, 37
55200, 9453, 123, -214, 75, 21
55200, 8653, 123, -216, 73, 6
55200, 7853, 123, -219, 69, -8
55200, 7053, 123, -211, 64, -23
55200, 6253, 123, -165, 55, -41
55200, 5453, 123, -116, 45, -60
55200, 4653, 123, -88, 37, -72
55200, 3853, 123, -69, 31, -74
55200, 3053, 123, -56, 25, -72
55200, 2253, 123, -47, 21, -68
55200, 1453, 123, -40, 18, -63
55200, 653, 123, -35, 14, -59
55053, 0, 123, -32, 12, -56
54253, 0, 123, -32, 11, -57
53453, 0, 123, -33, 10, -58
52800, 147, 123, -33, 9, -60
52800, 947, 123, -36, 11, -63
52800, 1747, 123, -42, 14, -67
52800, 2547, 123, -49, 16, -73
52800, 3347, 123, -58, 19, -78
52800, 4147, 123, -69, 22, -83
52800, 4947, 123, -87, 27, -83
52800, 5747, 123, -116, 33, -73
52800, 6547, 123, -164, 38, -53
52800, 7347, 123, -224, 43, -32
52800, 8147, 123, -240, 47, -14
52800, 8947, 123, -234, 49, 0
52800, 9747, 123, -230, 51, 14
52800, 10547, 123, -231, 52, 31
52800, 11347, 123, -239, 54, 51
52800, 12147, 123, -249, 54, 71
52800, 12947, 123, -242, 53, 88
52800, 13747, 123, -221, 50, 101
52800, 14547, 123, -193, 44, 109
52800, 15347, 123, -161, 38, 113
52800, 16147, 123, -131, 30, 113
52800, 16947, 123, -100, 22, 107
52800, 17747, 123, -67, 14, 98
52800, 18547, 123, -37, 6, 87
52800, 19347, 123, -22, 0, 81
52800, 20147, 123, -20, -4, 80
52800, 20947, 123, -31, -8, 86
52800, 21747, 123, -47, -11, 97
52800, 22547, 123, -54, -14, 108
52800, 23347, 123, -41, -18, 117
52800, 24147, 123, -17, -24, 120
52800, 24947, 123, 11, -31, 122
52800, 25747, 123, 38, -38, 123
52800, 26547, 123, 62, -45, 121
52800, 27347, 123, 92, -54, 113
52800, 28147, 123, 128, -62, 101
52800, 28947, 123, 169, -70, 82
52800, 29747, 123, 209, -78, 60
52800, 30547, 123, 241, -84, 35
52800, 31347, 123, 259, -87, 13
52800, 32147, 123, 260, -89, -9
52800, 32947, 123, 255, -90, -30
52800, 33747, 123, 251, -89, -54
52800, 34547, 123, 249, -87, -75
52800, 35347, 123, 234, -84, -85
52653, 36000, 123, 196, -77, -87
51853, 36000, 123, 197, -68, -89
51053, 36000, 123, 194, -54, -92
50400, 35853, 123, 191, -46, -93
50400, 35053, 123, 217, -45, -92
50400, 34253, 123, 233, -44, -84
50400, 33453, 123, 234, -43, -63
50400, 32653, 123, 236, -43, -38
50400, 31853, 123, 243, -42, -16
50400, 31053, 123, 248, -43, 5
50400, 30253, 123, 238, -42, 29
50400, 29453, 123, 210, -42, 56
50400, 28653, 123, 176, -42, 82
50400, 27853, 123, 144, -41, 104
50400, 27053, 123, 113, -39, 119
50400, 26253, 123, 83, -35, 129
50400, 25453, 123, 48, -31, 134
50400, 24653, 123, 16, -28, 135
50400, 23853, 123, -12, -25, 133
50400, 23053, 123, -30, -24, 126
50400, 22253, 123, -40, -23, 118
50400, 21453, 123, -37, -21, 106
50400, 20653, 123, -24, -17, 94
50400, 19853, 123, -10, -13, 86
50400, 19053, 123, -8, -10, 85
50400, 18253, 123, -18, -6, 91
50400, 17453, 123, -41, -4, 102
50400, 16653, 123, -71, -1, 113
50400, 15853, 123, -107, 2, 121
50400, 15053, 123, -141, 5, 125
50400, 14253, 123, -172, 7, 123
50400, 13453, 123, -198, 8, 115
50400, 12653, 123, -219, 8, 103
50400, 11853, 123, -235, 9, 86
50400, 11053, 123, -228, 8, 63
50400, 10253, 123, -211, 8, 40
50400, 9453, 123, -208, 7, 19
50400, 8653, 123, -210, 6, 4
50400, 7853, 123, -218, 7, -9
50400, 7053, 123, -218, 7, -25
50400, 6253, 123, -178, 10, -46
50400, 5453, 123, -128, 13, -70
50400, 4653, 123, -98, 14, -84
50400, 3853, 123, -78, 13, -87
50400, 3053, 123, -63, 11, -83
50400, 2253, 123, -53, 10, -78
50400, 1453, 123, -45, 9, -73
50400, 653, 123, -39, 7, -67
50253, 0, 123, -35, 7, -63
49453, 0, 123, -35, 5, -64
48653, 0, 123, -35, 4, -64
48000, 147, 123, -36, 2, -64
48000, 947, 123, -39, 3, -68
48000, 1747, 123, -45, 4, -73
48000, 2547, 123, -52, 5, -79
48000, 3347, 123, -61, 5, -83
48000, 4147, 123, -73, 4, -87
48000, 4947, 123, -89, 3, -86
48000, 5747, 123, -113, 0, -75
48000, 6547, 123, -151, -4, -55
48000, 7347, 123, -196, -10, -33
48000, 8147, 123, -207, -15, -15
48000, 8947, 123, -201, -16, -1
48000, 9747, 123, -196, -17, 11
48000, 10547, 123, -197, -17, 29
48000, 11347, 123, -210, -17, 53
48000, 12147, 123, -227, -17, 77
48000, 12947, 123, -223, -17, 97
48000, 13747, 123, -205, -17, 113
48000, 14547, 123, -180, -16, 125
48000, 15347, 123, -151, -15, 130
48000, 16147, 123, -118, -15, 129
48000, 16947, 123, -81, -15, 123
48000, 17747, 123, -47, -15, 111
48000, 18547, 123, -20, -15, 99
48000, 19347, 123, -3, -16, 90
48000, 20147, 123, 1, -18, 87
48000, 20947, 123, -9, -21, 92
48000, 21747, 123, -26, -24, 104
48000, 22547, 123, -36, -26, 115
48000, 23347, 123, -33, -26, 126
48000, 24147, 123, -18, -26, 134
48000, 24947, 123, 4, -25, 138
48000, 25747, 123, 33, -24, 138
48000, 26547, 123, 65, -24, 134
48000, 27347, 123, 97, -24, 124
48000, 28147, 123, 129, -23, 109
48000, 28947, 123, 162, -20, 88
48000, 29747, 123, 195, -20, 62
48000, 30547, 123, 224, -17, 36
48000, 31347, 123, 238, -15, 11
48000, 32147, 123, 231, -14, -10
48000, 32947, 123, 222, -14, -33
48000, 33747, 123, 218, -13, -56
48000, 34547, 123, 218, -13, -79
48000, 35347, 123, 209, -16, -92
47853, 36000, 123, 179, -18, -94
47053, 36000, 123, 175, -13, -94
46253, 36000, 123, 173, -8, -93
45600, 35853, 123, 171, -5, -93
45600, 35053, 123, 193, -2, -92
45600, 34253, 123, 207, 1, -83
45600, 33453, 123, 206, 3, -63
45600, 32653, 123, 209, 4, -39
45600, 31853, 123, 219, 4, -17
45600, 31053, 123, 231, 3, 3
45600, 30253, 123, 225, 2, 27
45600, 29453, 123, 201, -2, 55
45600, 28653, 123, 168, -4, 83
45600, 27853, 123, 130, -7, 107
45600, 27053, 123, 95, -9, 125
45600, 26253, 123, 64, -13, 135
45600, 25453, 123, 35, -16, 141
45600, 24653, 123, 8, -19, 141
45600, 23853, 123, -13, -23, 138
45600, 23053, 123, -29, -24, 131
45600, 22253, 123, -35, -24, 121
45600, 21453, 123, -28, -23, 109
45600, 20653, 123, -10, -21, 97
45600, 19853, 123, 4, -18, 90
45600, 19053, 123, 6, -17, 90
45600, 18253, 123, -8, -17, 98
45600, 17453, 123, -32, -17, 110
45600, 16653, 123, -64, -19, 122
45600, 15853, 123, -100, -22, 130
45600, 15053, 123, -136, -24, 134
45600, 14253, 123, -166, -27, 132
45600, 13453, 123, -195, -29, 123
45600, 12653, 123, -215, -31, 109
45600, 11853, 123, -223, -32, 88
45600, 11053, 123, -208, -31, 62
45600, 10253, 123, -193, -30, 39
45600, 9453, 123, -188, -29, 19
45600, 8653, 123, -190, -29, 4
45600, 7853, 123, -198, -27, -9
45600, 7053, 123, -197, -24, -25
45600, 6253, 123, -162, -19, -44
45600, 5453, 123, -121, -13, -67
45600, 4653, 123, -95, -8, -80
45600, 3853, 123, -77, -5, -85
45600, 3053, 123, -64, -3, -84
